company,ticker,date,price
Microsoft,MSFT,2016-07-11,52.59
Microsoft,MSFT,2016-07-08,52.3
Microsoft,MSFT,2016-07-07,51.38
Microsoft,MSFT,2016-07-06,51.38
Microsoft,MSFT,2016-07-05,51.17
Microsoft,MSFT,2016-07-01,51.16
Microsoft,MSFT,2016-06-30,51.17
Microsoft,MSFT,2016-06-29,50.54
Microsoft,MSFT,2016-06-28,49.44
Microsoft,MSFT,2016-06-27,48.43
Microsoft,MSFT,2016-06-24,49.83
Microsoft,MSFT,2016-06-23,51.91
Microsoft,MSFT,2016-06-22,50.99
Microsoft,MSFT,2016-06-21,51.19
Microsoft,MSFT,2016-06-20,50.07
Microsoft,MSFT,2016-06-17,50.13
Microsoft,MSFT,2016-06-16,50.39
Microsoft,MSFT,2016-06-15,49.69
Microsoft,MSFT,2016-06-14,49.83
Microsoft,MSFT,2016-06-13,50.14
Microsoft,MSFT,2016-06-10,51.48
Microsoft,MSFT,2016-06-09,51.62
Microsoft,MSFT,2016-06-08,52.04
Microsoft,MSFT,2016-06-07,52.1
Microsoft,MSFT,2016-06-06,52.13
Microsoft,MSFT,2016-06-03,51.79
Microsoft,MSFT,2016-06-02,52.48
Microsoft,MSFT,2016-06-01,52.85
Microsoft,MSFT,2016-05-31,53
Microsoft,MSFT,2016-05-27,52.32
Microsoft,MSFT,2016-05-26,51.89
Microsoft,MSFT,2016-05-25,52.12
Microsoft,MSFT,2016-05-24,51.59
Microsoft,MSFT,2016-05-23,50.03
Microsoft,MSFT,2016-05-20,50.62
Microsoft,MSFT,2016-05-19,50.32
Microsoft,MSFT,2016-05-18,50.81
Microsoft,MSFT,2016-05-17,50.51
Microsoft,MSFT,2016-05-16,51.83
Microsoft,MSFT,2016-05-13,51.08
Microsoft,MSFT,2016-05-12,51.51
Microsoft,MSFT,2016-05-11,51.05
Microsoft,MSFT,2016-05-10,51.02
Microsoft,MSFT,2016-05-09,50.07
Microsoft,MSFT,2016-05-06,50.39
Microsoft,MSFT,2016-05-05,49.94
Microsoft,MSFT,2016-05-04,49.87
Microsoft,MSFT,2016-05-03,49.78
Microsoft,MSFT,2016-05-02,50.61
Microsoft,MSFT,2016-04-29,49.87
Microsoft,MSFT,2016-04-28,49.9
Microsoft,MSFT,2016-04-27,50.94
Microsoft,MSFT,2016-04-26,51.44
Microsoft,MSFT,2016-04-25,52.11
Microsoft,MSFT,2016-04-22,51.78
Microsoft,MSFT,2016-04-21,55.78
Microsoft,MSFT,2016-04-20,55.59
Microsoft,MSFT,2016-04-19,56.39
Microsoft,MSFT,2016-04-18,56.46
Microsoft,MSFT,2016-04-15,55.65
Microsoft,MSFT,2016-04-14,55.36
Microsoft,MSFT,2016-04-13,55.35
Microsoft,MSFT,2016-04-12,54.65
Microsoft,MSFT,2016-04-11,54.31
Microsoft,MSFT,2016-04-08,54.42
Microsoft,MSFT,2016-04-07,54.46
Microsoft,MSFT,2016-04-06,55.12
Microsoft,MSFT,2016-04-05,54.56
Microsoft,MSFT,2016-04-04,55.43
Microsoft,MSFT,2016-04-01,55.57
Microsoft,MSFT,2016-03-31,55.23
Microsoft,MSFT,2016-03-30,55.05
Microsoft,MSFT,2016-03-29,54.71
Microsoft,MSFT,2016-03-28,53.54
Microsoft,MSFT,2016-03-24,54.21
Microsoft,MSFT,2016-03-23,53.97
Microsoft,MSFT,2016-03-22,54.07
Microsoft,MSFT,2016-03-21,53.86
Microsoft,MSFT,2016-03-18,53.49
Microsoft,MSFT,2016-03-17,54.66
Microsoft,MSFT,2016-03-16,54.35
Microsoft,MSFT,2016-03-15,53.59
Microsoft,MSFT,2016-03-14,53.17
Microsoft,MSFT,2016-03-11,53.07
Microsoft,MSFT,2016-03-10,52.05
Microsoft,MSFT,2016-03-09,52.84
Microsoft,MSFT,2016-03-08,51.65
Microsoft,MSFT,2016-03-07,51.03
Microsoft,MSFT,2016-03-04,52.03
Microsoft,MSFT,2016-03-03,52.35
Microsoft,MSFT,2016-03-02,52.95
Microsoft,MSFT,2016-03-01,52.58
Microsoft,MSFT,2016-02-29,50.88
Microsoft,MSFT,2016-02-26,51.3
Microsoft,MSFT,2016-02-25,52.1
Microsoft,MSFT,2016-02-24,51.36
Microsoft,MSFT,2016-02-23,51.18
Microsoft,MSFT,2016-02-22,52.65
Microsoft,MSFT,2016-02-19,51.82
Microsoft,MSFT,2016-02-18,52.19
Microsoft,MSFT,2016-02-17,52.42
Microsoft,MSFT,2016-02-16,51.09
Microsoft,MSFT,2016-02-12,50.5
Microsoft,MSFT,2016-02-11,49.69
Microsoft,MSFT,2016-02-10,49.71
Microsoft,MSFT,2016-02-09,49.28
Microsoft,MSFT,2016-02-08,49.41
Microsoft,MSFT,2016-02-05,50.16
Microsoft,MSFT,2016-02-04,52
Microsoft,MSFT,2016-02-03,52.16
Microsoft,MSFT,2016-02-02,53
Microsoft,MSFT,2016-02-01,54.71
Microsoft,MSFT,2016-01-29,55.09
Microsoft,MSFT,2016-01-28,52.06
Microsoft,MSFT,2016-01-27,51.22
Microsoft,MSFT,2016-01-26,52.17
Microsoft,MSFT,2016-01-25,51.79
Microsoft,MSFT,2016-01-22,52.29
Microsoft,MSFT,2016-01-21,50.48
Microsoft,MSFT,2016-01-20,50.79
Microsoft,MSFT,2016-01-19,50.56
Microsoft,MSFT,2016-01-15,50.99
Microsoft,MSFT,2016-01-14,53.11
Microsoft,MSFT,2016-01-13,51.64
Microsoft,MSFT,2016-01-12,52.78
Microsoft,MSFT,2016-01-11,52.3
Microsoft,MSFT,2016-01-08,52.33
Microsoft,MSFT,2016-01-07,52.17
Microsoft,MSFT,2016-01-06,54.05
Microsoft,MSFT,2016-01-05,55.05
Microsoft,MSFT,2016-01-04,54.8
Microsoft,MSFT,2015-12-31,55.48
Microsoft,MSFT,2015-12-30,56.31
Microsoft,MSFT,2015-12-29,56.55
Microsoft,MSFT,2015-12-28,55.95
Microsoft,MSFT,2015-12-24,55.67
Microsoft,MSFT,2015-12-23,55.82
Microsoft,MSFT,2015-12-22,55.35
Microsoft,MSFT,2015-12-21,54.83
Microsoft,MSFT,2015-12-18,54.13
Microsoft,MSFT,2015-12-17,55.7
Microsoft,MSFT,2015-12-16,56.13
Microsoft,MSFT,2015-12-15,55.2
Microsoft,MSFT,2015-12-14,55.14
Microsoft,MSFT,2015-12-11,54.06
Microsoft,MSFT,2015-12-10,55.27
Microsoft,MSFT,2015-12-09,54.98
Microsoft,MSFT,2015-12-08,55.79
Microsoft,MSFT,2015-12-07,55.81
Microsoft,MSFT,2015-12-04,55.91
Microsoft,MSFT,2015-12-03,54.2
Microsoft,MSFT,2015-12-02,55.21
Microsoft,MSFT,2015-12-01,55.22
Microsoft,MSFT,2015-11-30,54.35
Microsoft,MSFT,2015-11-27,53.93
Microsoft,MSFT,2015-11-25,53.69
Microsoft,MSFT,2015-11-24,54.25
Microsoft,MSFT,2015-11-23,54.19
Microsoft,MSFT,2015-11-20,54.19
Microsoft,MSFT,2015-11-19,53.94
Microsoft,MSFT,2015-11-18,53.85
Microsoft,MSFT,2015-11-17,52.97
Microsoft,MSFT,2015-11-16,53.76
Microsoft,MSFT,2015-11-13,52.84
Microsoft,MSFT,2015-11-12,53.32
Microsoft,MSFT,2015-11-11,53.65
Microsoft,MSFT,2015-11-10,53.51
Microsoft,MSFT,2015-11-09,54.16
Microsoft,MSFT,2015-11-06,54.92
Microsoft,MSFT,2015-11-05,54.38
Microsoft,MSFT,2015-11-04,54.4
Microsoft,MSFT,2015-11-03,54.15
Microsoft,MSFT,2015-11-02,53.24
Microsoft,MSFT,2015-10-30,52.64
Microsoft,MSFT,2015-10-29,53.36
Microsoft,MSFT,2015-10-28,53.98
Microsoft,MSFT,2015-10-27,53.69
Microsoft,MSFT,2015-10-26,54.25
Microsoft,MSFT,2015-10-23,52.87
Microsoft,MSFT,2015-10-22,48.03
Microsoft,MSFT,2015-10-21,47.2
Microsoft,MSFT,2015-10-20,47.77
Microsoft,MSFT,2015-10-19,47.62
Microsoft,MSFT,2015-10-16,47.51
Microsoft,MSFT,2015-10-15,47.01
Microsoft,MSFT,2015-10-14,46.68
Microsoft,MSFT,2015-10-13,46.89
Microsoft,MSFT,2015-10-12,47
Microsoft,MSFT,2015-10-09,47.11
Microsoft,MSFT,2015-10-08,47.45
Microsoft,MSFT,2015-10-07,46.8
Microsoft,MSFT,2015-10-06,46.75
Microsoft,MSFT,2015-10-05,46.63
Microsoft,MSFT,2015-10-02,45.57
Microsoft,MSFT,2015-10-01,44.61
Microsoft,MSFT,2015-09-30,44.26
Microsoft,MSFT,2015-09-29,43.44
Microsoft,MSFT,2015-09-28,43.29
Microsoft,MSFT,2015-09-25,43.94
Microsoft,MSFT,2015-09-24,43.91
Microsoft,MSFT,2015-09-23,43.87
Microsoft,MSFT,2015-09-22,43.9
Microsoft,MSFT,2015-09-21,44.11
Microsoft,MSFT,2015-09-18,43.48
Microsoft,MSFT,2015-09-17,44.25
Microsoft,MSFT,2015-09-16,44.3
Microsoft,MSFT,2015-09-15,43.98
Microsoft,MSFT,2015-09-14,43.04
Microsoft,MSFT,2015-09-11,43.48
Microsoft,MSFT,2015-09-10,43.29
Microsoft,MSFT,2015-09-09,43.07
Microsoft,MSFT,2015-09-08,43.89
Microsoft,MSFT,2015-09-04,42.61
Microsoft,MSFT,2015-09-03,43.5
Microsoft,MSFT,2015-09-02,43.36
Microsoft,MSFT,2015-09-01,41.82
Microsoft,MSFT,2015-08-31,43.52
Microsoft,MSFT,2015-08-28,43.93
Microsoft,MSFT,2015-08-27,43.9
Microsoft,MSFT,2015-08-26,42.71
Microsoft,MSFT,2015-08-25,40.47
Microsoft,MSFT,2015-08-24,41.68
Microsoft,MSFT,2015-08-21,43.07
Microsoft,MSFT,2015-08-20,45.66
Microsoft,MSFT,2015-08-19,46.61
Microsoft,MSFT,2015-08-18,47.27
Microsoft,MSFT,2015-08-17,47.32
Microsoft,MSFT,2015-08-14,47
Microsoft,MSFT,2015-08-13,46.73
Microsoft,MSFT,2015-08-12,46.74
Microsoft,MSFT,2015-08-11,46.41
Microsoft,MSFT,2015-08-10,47.33
Microsoft,MSFT,2015-08-07,46.74
Microsoft,MSFT,2015-08-06,46.62
Microsoft,MSFT,2015-08-05,47.58
Microsoft,MSFT,2015-08-04,47.54
Microsoft,MSFT,2015-08-03,46.81
Microsoft,MSFT,2015-07-31,46.7
Microsoft,MSFT,2015-07-30,46.88
Microsoft,MSFT,2015-07-29,46.29
Microsoft,MSFT,2015-07-28,45.34
Microsoft,MSFT,2015-07-27,45.35
Microsoft,MSFT,2015-07-24,45.94
Microsoft,MSFT,2015-07-23,46.11
Microsoft,MSFT,2015-07-22,45.54
Microsoft,MSFT,2015-07-21,47.28
Microsoft,MSFT,2015-07-20,46.92
Microsoft,MSFT,2015-07-17,46.62
Microsoft,MSFT,2015-07-16,46.66
Microsoft,MSFT,2015-07-15,45.76
Microsoft,MSFT,2015-07-14,45.62
Microsoft,MSFT,2015-07-13,45.54
Microsoft,MSFT,2015-07-10,44.61
Microsoft,MSFT,2015-07-09,44.52
Microsoft,MSFT,2015-07-08,44.24
Microsoft,MSFT,2015-07-07,44.3
Microsoft,MSFT,2015-07-06,44.39
Microsoft,MSFT,2015-07-02,44.4
Microsoft,MSFT,2015-07-01,44.44
Microsoft,MSFT,2015-06-30,44.15
Microsoft,MSFT,2015-06-29,44.37
Microsoft,MSFT,2015-06-26,45.26
Microsoft,MSFT,2015-06-25,45.65
Microsoft,MSFT,2015-06-24,45.64
Microsoft,MSFT,2015-06-23,45.91
Microsoft,MSFT,2015-06-22,46.23
Microsoft,MSFT,2015-06-19,46.1
Microsoft,MSFT,2015-06-18,46.72
Microsoft,MSFT,2015-06-17,45.97
Microsoft,MSFT,2015-06-16,45.83
Microsoft,MSFT,2015-06-15,45.48
Microsoft,MSFT,2015-06-12,45.97
Microsoft,MSFT,2015-06-11,46.44
Microsoft,MSFT,2015-06-10,46.61
Microsoft,MSFT,2015-06-09,45.65
Microsoft,MSFT,2015-06-08,45.73
Microsoft,MSFT,2015-06-05,46.14
Microsoft,MSFT,2015-06-04,46.36
Microsoft,MSFT,2015-06-03,46.85
Microsoft,MSFT,2015-06-02,46.92
Microsoft,MSFT,2015-06-01,47.23
Microsoft,MSFT,2015-05-29,46.86
Microsoft,MSFT,2015-05-28,47.45
Microsoft,MSFT,2015-05-27,47.61
Microsoft,MSFT,2015-05-26,46.59
Microsoft,MSFT,2015-05-22,46.9
Microsoft,MSFT,2015-05-21,47.42
Microsoft,MSFT,2015-05-20,47.58
Microsoft,MSFT,2015-05-19,47.58
Microsoft,MSFT,2015-05-18,48.01
Microsoft,MSFT,2015-05-15,48.3
Microsoft,MSFT,2015-05-14,48.72
Microsoft,MSFT,2015-05-13,47.62
Microsoft,MSFT,2015-05-12,47.35
Microsoft,MSFT,2015-05-11,47.37
Microsoft,MSFT,2015-05-08,47.75
Microsoft,MSFT,2015-05-07,46.7
Microsoft,MSFT,2015-05-06,46.28
Microsoft,MSFT,2015-05-05,47.6
Microsoft,MSFT,2015-05-04,48.24
Microsoft,MSFT,2015-05-01,48.66
Microsoft,MSFT,2015-04-30,48.64
Microsoft,MSFT,2015-04-29,49.06
Microsoft,MSFT,2015-04-28,49.16
Microsoft,MSFT,2015-04-27,48.03
Microsoft,MSFT,2015-04-24,47.87
Microsoft,MSFT,2015-04-23,43.34
Microsoft,MSFT,2015-04-22,42.98
Microsoft,MSFT,2015-04-21,42.64
Microsoft,MSFT,2015-04-20,42.9
Microsoft,MSFT,2015-04-17,41.62
Microsoft,MSFT,2015-04-16,42.16
Microsoft,MSFT,2015-04-15,42.26
Microsoft,MSFT,2015-04-14,41.65
Microsoft,MSFT,2015-04-13,41.76
Microsoft,MSFT,2015-04-10,41.72
Microsoft,MSFT,2015-04-09,41.48
Microsoft,MSFT,2015-04-08,41.42
Microsoft,MSFT,2015-04-07,41.53
Microsoft,MSFT,2015-04-06,41.54
Microsoft,MSFT,2015-04-02,40.29
Microsoft,MSFT,2015-04-01,40.72
Microsoft,MSFT,2015-03-31,40.66
Microsoft,MSFT,2015-03-30,40.96
Microsoft,MSFT,2015-03-27,40.97
Microsoft,MSFT,2015-03-26,41.21
Microsoft,MSFT,2015-03-25,41.46
Microsoft,MSFT,2015-03-24,42.9
Microsoft,MSFT,2015-03-23,42.86
Microsoft,MSFT,2015-03-20,42.88
Microsoft,MSFT,2015-03-19,42.28
Microsoft,MSFT,2015-03-18,42.5
Microsoft,MSFT,2015-03-17,41.7
Microsoft,MSFT,2015-03-16,41.56
Microsoft,MSFT,2015-03-13,41.38
Microsoft,MSFT,2015-03-12,41.02
Microsoft,MSFT,2015-03-11,41.98
Microsoft,MSFT,2015-03-10,42.03
Microsoft,MSFT,2015-03-09,42.85
Microsoft,MSFT,2015-03-06,42.36
Microsoft,MSFT,2015-03-05,43.11
Microsoft,MSFT,2015-03-04,43.06
Microsoft,MSFT,2015-03-03,43.28
Microsoft,MSFT,2015-03-02,43.88
Microsoft,MSFT,2015-02-27,43.85
Microsoft,MSFT,2015-02-26,44.06
Microsoft,MSFT,2015-02-25,43.99
Microsoft,MSFT,2015-02-24,44.09
Microsoft,MSFT,2015-02-23,44.15
Microsoft,MSFT,2015-02-20,43.86
Microsoft,MSFT,2015-02-19,43.5
Microsoft,MSFT,2015-02-18,43.53
Microsoft,MSFT,2015-02-17,43.58
Microsoft,MSFT,2015-02-13,43.87
Microsoft,MSFT,2015-02-12,43.09
Microsoft,MSFT,2015-02-11,42.38
Microsoft,MSFT,2015-02-10,42.6
Microsoft,MSFT,2015-02-09,42.36
Microsoft,MSFT,2015-02-06,42.41
Microsoft,MSFT,2015-02-05,42.45
Microsoft,MSFT,2015-02-04,41.84
Microsoft,MSFT,2015-02-03,41.6
Microsoft,MSFT,2015-02-02,41.28
Microsoft,MSFT,2015-01-30,40.4
Microsoft,MSFT,2015-01-29,42.01
Microsoft,MSFT,2015-01-28,41.19
Microsoft,MSFT,2015-01-27,42.66
Microsoft,MSFT,2015-01-26,47.01
Microsoft,MSFT,2015-01-23,47.18
Microsoft,MSFT,2015-01-22,47.13
Microsoft,MSFT,2015-01-21,45.92
Microsoft,MSFT,2015-01-20,46.39
Microsoft,MSFT,2015-01-16,46.24
Microsoft,MSFT,2015-01-15,45.48
Microsoft,MSFT,2015-01-14,45.96
Microsoft,MSFT,2015-01-13,46.36
Microsoft,MSFT,2015-01-12,46.6
Microsoft,MSFT,2015-01-09,47.19
Microsoft,MSFT,2015-01-08,47.59
Microsoft,MSFT,2015-01-07,46.23
Microsoft,MSFT,2015-01-06,45.65
Microsoft,MSFT,2015-01-05,46.32
Microsoft,MSFT,2015-01-02,46.76
Microsoft,MSFT,2014-12-31,46.45
Microsoft,MSFT,2014-12-30,47.02
Microsoft,MSFT,2014-12-29,47.45
Microsoft,MSFT,2014-12-26,47.88
Microsoft,MSFT,2014-12-24,48.14
Microsoft,MSFT,2014-12-23,48.45
Microsoft,MSFT,2014-12-22,47.98
Microsoft,MSFT,2014-12-19,47.66
Microsoft,MSFT,2014-12-18,47.52
Microsoft,MSFT,2014-12-17,45.74
Microsoft,MSFT,2014-12-16,45.16
Microsoft,MSFT,2014-12-15,46.67
Microsoft,MSFT,2014-12-12,46.95
Microsoft,MSFT,2014-12-11,47.17
Microsoft,MSFT,2014-12-10,46.9
Microsoft,MSFT,2014-12-09,47.59
Microsoft,MSFT,2014-12-08,47.7
Microsoft,MSFT,2014-12-05,48.42
Microsoft,MSFT,2014-12-04,48.84
Microsoft,MSFT,2014-12-03,48.08
Microsoft,MSFT,2014-12-02,48.46
Microsoft,MSFT,2014-12-01,48.62
Microsoft,MSFT,2014-11-28,47.81
Microsoft,MSFT,2014-11-26,47.75
Microsoft,MSFT,2014-11-25,47.47
Microsoft,MSFT,2014-11-24,47.59
Microsoft,MSFT,2014-11-21,47.98
Microsoft,MSFT,2014-11-20,48.7
Microsoft,MSFT,2014-11-19,48.22
Microsoft,MSFT,2014-11-18,48.74
Microsoft,MSFT,2014-11-17,49.46
Microsoft,MSFT,2014-11-14,49.58
Microsoft,MSFT,2014-11-13,49.61
Microsoft,MSFT,2014-11-12,48.78
Microsoft,MSFT,2014-11-11,48.87
Microsoft,MSFT,2014-11-10,48.89
Microsoft,MSFT,2014-11-07,48.68
Microsoft,MSFT,2014-11-06,48.7
Microsoft,MSFT,2014-11-05,47.86
Microsoft,MSFT,2014-11-04,47.57
Microsoft,MSFT,2014-11-03,47.44
Microsoft,MSFT,2014-10-31,46.95
Microsoft,MSFT,2014-10-30,46.05
Microsoft,MSFT,2014-10-29,46.62
Microsoft,MSFT,2014-10-28,46.49
Microsoft,MSFT,2014-10-27,45.91
Microsoft,MSFT,2014-10-24,46.13
Microsoft,MSFT,2014-10-23,45.02
Microsoft,MSFT,2014-10-22,44.38
Microsoft,MSFT,2014-10-21,44.88
Microsoft,MSFT,2014-10-20,44.08
Microsoft,MSFT,2014-10-17,43.63
Microsoft,MSFT,2014-10-16,42.74
Microsoft,MSFT,2014-10-15,43.22
Microsoft,MSFT,2014-10-14,43.73
Microsoft,MSFT,2014-10-13,43.65
Microsoft,MSFT,2014-10-10,44.03
Microsoft,MSFT,2014-10-09,45.85
Microsoft,MSFT,2014-10-08,46.78
Microsoft,MSFT,2014-10-07,45.53
Microsoft,MSFT,2014-10-06,46.09
Microsoft,MSFT,2014-10-03,46.09
Microsoft,MSFT,2014-10-02,45.76
Microsoft,MSFT,2014-10-01,45.9
Microsoft,MSFT,2014-09-30,46.36
Microsoft,MSFT,2014-09-29,46.44
Microsoft,MSFT,2014-09-26,46.41
Microsoft,MSFT,2014-09-25,46.04
Microsoft,MSFT,2014-09-24,47.08
Microsoft,MSFT,2014-09-23,46.56
Microsoft,MSFT,2014-09-22,47.06
Microsoft,MSFT,2014-09-19,47.52
Microsoft,MSFT,2014-09-18,46.68
Microsoft,MSFT,2014-09-17,46.52
Microsoft,MSFT,2014-09-16,46.76
Microsoft,MSFT,2014-09-15,46.24
Microsoft,MSFT,2014-09-12,46.7
Microsoft,MSFT,2014-09-11,47
Microsoft,MSFT,2014-09-10,46.84
Microsoft,MSFT,2014-09-09,46.76
Microsoft,MSFT,2014-09-08,46.47
Microsoft,MSFT,2014-09-05,45.91
Microsoft,MSFT,2014-09-04,45.26
Microsoft,MSFT,2014-09-03,44.96
Microsoft,MSFT,2014-09-02,45.09
Microsoft,MSFT,2014-08-29,45.43
Microsoft,MSFT,2014-08-28,44.88
Microsoft,MSFT,2014-08-27,44.87
Microsoft,MSFT,2014-08-26,45
Microsoft,MSFT,2014-08-25,45.17
Microsoft,MSFT,2014-08-22,45.15
Microsoft,MSFT,2014-08-21,45.22
Microsoft,MSFT,2014-08-20,44.95
Microsoft,MSFT,2014-08-19,45.33
Microsoft,MSFT,2014-08-18,45.11
Microsoft,MSFT,2014-08-15,44.79
Microsoft,MSFT,2014-08-14,44.27
Microsoft,MSFT,2014-08-13,44.08
Microsoft,MSFT,2014-08-12,43.52
Microsoft,MSFT,2014-08-11,43.2
Microsoft,MSFT,2014-08-08,43.2
Microsoft,MSFT,2014-08-07,43.23
Microsoft,MSFT,2014-08-06,42.74
Microsoft,MSFT,2014-08-05,43.08
Microsoft,MSFT,2014-08-04,43.37
Microsoft,MSFT,2014-08-01,42.86
Microsoft,MSFT,2014-07-31,43.16
Microsoft,MSFT,2014-07-30,43.58
Microsoft,MSFT,2014-07-29,43.88
Microsoft,MSFT,2014-07-28,43.97
Microsoft,MSFT,2014-07-25,44.5
Microsoft,MSFT,2014-07-24,44.4
Microsoft,MSFT,2014-07-23,44.87
Microsoft,MSFT,2014-07-22,44.83
Microsoft,MSFT,2014-07-21,44.84
Microsoft,MSFT,2014-07-18,44.69
Microsoft,MSFT,2014-07-17,44.53
Microsoft,MSFT,2014-07-16,44.08
Microsoft,MSFT,2014-07-15,42.45
Microsoft,MSFT,2014-07-14,42.14
Microsoft,MSFT,2014-07-11,42.09
Microsoft,MSFT,2014-07-10,41.68
Microsoft,MSFT,2014-07-09,41.67
Microsoft,MSFT,2014-07-08,41.78
Microsoft,MSFT,2014-07-07,41.99
Microsoft,MSFT,2014-07-03,41.8
Microsoft,MSFT,2014-07-02,41.9
Microsoft,MSFT,2014-07-01,41.87
Microsoft,MSFT,2014-06-30,41.7
Microsoft,MSFT,2014-06-27,42.25
Microsoft,MSFT,2014-06-26,41.72
Microsoft,MSFT,2014-06-25,42.03
Microsoft,MSFT,2014-06-24,41.74
Microsoft,MSFT,2014-06-23,41.99
Microsoft,MSFT,2014-06-20,41.68
Microsoft,MSFT,2014-06-19,41.51
Microsoft,MSFT,2014-06-18,41.65
Microsoft,MSFT,2014-06-17,41.68
Microsoft,MSFT,2014-06-16,41.5
Microsoft,MSFT,2014-06-13,41.23
Microsoft,MSFT,2014-06-12,40.58
Microsoft,MSFT,2014-06-11,40.86
Microsoft,MSFT,2014-06-10,41.11
Microsoft,MSFT,2014-06-09,41.27
Microsoft,MSFT,2014-06-06,41.48
Microsoft,MSFT,2014-06-05,41.21
Microsoft,MSFT,2014-06-04,40.32
Microsoft,MSFT,2014-06-03,40.29
Microsoft,MSFT,2014-06-02,40.79
Microsoft,MSFT,2014-05-30,40.94
Microsoft,MSFT,2014-05-29,40.34
Microsoft,MSFT,2014-05-28,40.01
Microsoft,MSFT,2014-05-27,40.19
Microsoft,MSFT,2014-05-23,40.12
Microsoft,MSFT,2014-05-22,40.1
Microsoft,MSFT,2014-05-21,40.35
Microsoft,MSFT,2014-05-20,39.68
Microsoft,MSFT,2014-05-19,39.75
Microsoft,MSFT,2014-05-16,39.83
Microsoft,MSFT,2014-05-15,39.6
Microsoft,MSFT,2014-05-14,40.24
Microsoft,MSFT,2014-05-13,40.42
Microsoft,MSFT,2014-05-12,39.97
Microsoft,MSFT,2014-05-09,39.54
Microsoft,MSFT,2014-05-08,39.64
Microsoft,MSFT,2014-05-07,39.42
Microsoft,MSFT,2014-05-06,39.06
Microsoft,MSFT,2014-05-05,39.43
Microsoft,MSFT,2014-05-02,39.69
Microsoft,MSFT,2014-05-01,40
Microsoft,MSFT,2014-04-30,40.4
Microsoft,MSFT,2014-04-29,40.51
Microsoft,MSFT,2014-04-28,40.87
Microsoft,MSFT,2014-04-25,39.91
Microsoft,MSFT,2014-04-24,39.86
Microsoft,MSFT,2014-04-23,39.69
Microsoft,MSFT,2014-04-22,39.99
Microsoft,MSFT,2014-04-21,39.94
Microsoft,MSFT,2014-04-17,40.01
Microsoft,MSFT,2014-04-16,40.4
Microsoft,MSFT,2014-04-15,39.75
Microsoft,MSFT,2014-04-14,39.18
Microsoft,MSFT,2014-04-11,39.21
Microsoft,MSFT,2014-04-10,39.36
Microsoft,MSFT,2014-04-09,40.47
Microsoft,MSFT,2014-04-08,39.82
Microsoft,MSFT,2014-04-07,39.8
Microsoft,MSFT,2014-04-04,39.87
Microsoft,MSFT,2014-04-03,41.01
Microsoft,MSFT,2014-04-02,41.35
Microsoft,MSFT,2014-04-01,41.42
Microsoft,MSFT,2014-03-31,40.99
Microsoft,MSFT,2014-03-28,40.3
Microsoft,MSFT,2014-03-27,39.36
Microsoft,MSFT,2014-03-26,39.79
Microsoft,MSFT,2014-03-25,40.34
Microsoft,MSFT,2014-03-24,40.5
Microsoft,MSFT,2014-03-21,40.16
Microsoft,MSFT,2014-03-20,40.33
Microsoft,MSFT,2014-03-19,39.27
Microsoft,MSFT,2014-03-18,39.55
Microsoft,MSFT,2014-03-17,38.05
Microsoft,MSFT,2014-03-14,37.7
Microsoft,MSFT,2014-03-13,37.89
Microsoft,MSFT,2014-03-12,38.27
Microsoft,MSFT,2014-03-11,38.02
Microsoft,MSFT,2014-03-10,37.82
Microsoft,MSFT,2014-03-07,37.9
Microsoft,MSFT,2014-03-06,38.15
Microsoft,MSFT,2014-03-05,38.11
Microsoft,MSFT,2014-03-04,38.41
Microsoft,MSFT,2014-03-03,37.78
Microsoft,MSFT,2014-02-28,38.31
Microsoft,MSFT,2014-02-27,37.86
Microsoft,MSFT,2014-02-26,37.47
Microsoft,MSFT,2014-02-25,37.54
Microsoft,MSFT,2014-02-24,37.69
Microsoft,MSFT,2014-02-21,37.98
Microsoft,MSFT,2014-02-20,37.75
Microsoft,MSFT,2014-02-19,37.51
Microsoft,MSFT,2014-02-18,37.42
Microsoft,MSFT,2014-02-14,37.62
Microsoft,MSFT,2014-02-13,37.61
Microsoft,MSFT,2014-02-12,37.47
Microsoft,MSFT,2014-02-11,37.18
Microsoft,MSFT,2014-02-10,36.8
Microsoft,MSFT,2014-02-07,36.56
Microsoft,MSFT,2014-02-06,36.18
Microsoft,MSFT,2014-02-05,35.82
Microsoft,MSFT,2014-02-04,36.35
Microsoft,MSFT,2014-02-03,36.48
Microsoft,MSFT,2014-01-31,37.84
Microsoft,MSFT,2014-01-30,36.86
Microsoft,MSFT,2014-01-29,36.66
Microsoft,MSFT,2014-01-28,36.27
Microsoft,MSFT,2014-01-27,36.03
Microsoft,MSFT,2014-01-24,36.8
Microsoft,MSFT,2014-01-23,36.06
Microsoft,MSFT,2014-01-22,35.93
Microsoft,MSFT,2014-01-21,36.17
Microsoft,MSFT,2014-01-17,36.38
Microsoft,MSFT,2014-01-16,36.89
Microsoft,MSFT,2014-01-15,36.76
Microsoft,MSFT,2014-01-14,35.78
Microsoft,MSFT,2014-01-13,34.98
Microsoft,MSFT,2014-01-10,36.04
Microsoft,MSFT,2014-01-09,35.53
Microsoft,MSFT,2014-01-08,35.76
Microsoft,MSFT,2014-01-07,36.41
Microsoft,MSFT,2014-01-06,36.13
Microsoft,MSFT,2014-01-03,36.91
Microsoft,MSFT,2014-01-02,37.16
Microsoft,MSFT,2013-12-31,37.41
